session_path,subject_id,session_id,trial,trial_uid,id,photostim_onset,photostim_power,photostim_duration,task,task_protocol,trial_instruction,early_lick,outcome,auto_water,free_water,start_time,stop_time,presample_start_times,presample_stop_times,sample_start_times,sample_stop_times,delay_start_times,delay_stop_times,go_start_times,go_stop_times,left_lick_times,right_lick_times,photostim_start_times,photostim_stop_times,trial_time_total,trialend_start_times,trialend_stop_times
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,325,325,324,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2299.3662,2304.2051,2299.8662,2300.6849,2300.6849,2301.3349,2301.3349,2302.5349,2302.5349,2304.0349,"2302.6791, 2302.8111, 2302.9359, 2303.0516, 2303.1766, 2303.3118, 2303.4266, 2303.5435, 2303.6693, 2303.8017, 2303.9248, 2304.0730, 2304.1908",,,,4.838900000000194,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,326,326,325,1.913,5.500,0.5000,audio delay,1,right,no early,hit,0,0,2306.4624,2311.2434,2306.9624,2307.7255,2307.7255,2308.3755,2308.3755,2309.5755,2309.5755,2311.0755,"2309.9012, 2310.0518",2309.7174,2308.3754,2308.8754,4.780999999999949,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,327,327,326,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2313.362,2318.3646,2313.862,2314.7511,2314.7511,2315.4011,2315.4011,2316.6011,2316.6011,2318.1011,"2316.8386, 2316.9759, 2317.1218, 2317.2686, 2317.4225, 2317.5167, 2317.6422, 2317.7592, 2317.8837, 2318.0155, 2318.1276",,,,5.002599999999802,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,328,328,327,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2320.4839,2325.3766,2320.9839,2321.8561,2321.8561,2322.5061,2322.5061,2323.7061,2323.7061,2325.2061,"2323.8506, 2323.9621, 2324.1005, 2324.2213, 2324.3725, 2324.5253, 2324.6462, 2324.7656, 2324.8925, 2325.0160, 2325.1474, 2325.2731",,,,4.892699999999877,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,329,329,328,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2327.4989,2332.337,2327.9989,2328.702,2328.702,2329.352,2329.352,2330.552,2330.552,2332.052,"2330.8110, 2330.9543, 2331.0777, 2331.2136, 2331.3594, 2331.4805, 2331.4971, 2331.5923, 2331.6298, 2331.7119, 2331.8542, 2331.9715, 2332.0125, 2332.0944, 2332.2192",,,,4.83809999999994,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,330,330,329,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2334.4661,2339.4775,2334.9661,2335.8485,2335.8485,2336.4985,2336.4985,2337.6985,2337.6985,2339.1985,"2337.9515, 2338.0730, 2338.2228, 2338.3608, 2338.4883, 2338.6107, 2338.7400, 2338.8579, 2338.9790, 2339.1063, 2339.2361, 2339.3676",,,,5.011399999999867,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,331,331,330,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,2341.9201,2346.8498,2342.4201,2343.2004,2343.2004,2343.8504,2343.8504,2345.0504,2345.0504,2346.5504,,"2345.3238, 2345.4571, 2345.5826, 2345.7100, 2345.8280, 2345.9601, 2346.0800, 2346.2242, 2346.3601, 2346.4726, 2346.6157, 2346.7295",,,4.929700000000139,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,332,332,331,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,2349.4052,2354.2795,2349.9052,2350.7777,2350.7777,2351.4277,2351.4277,2352.6277,2352.6277,2354.1277,,"2352.7535, 2352.8680, 2353.0068, 2353.1327, 2353.2746, 2353.4062, 2353.5503, 2353.6834, 2353.8101, 2353.9633, 2354.0971, 2354.2302",,,4.874299999999948,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,333,333,332,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,2356.9513,2361.8449,2357.4513,2358.2641,2358.2641,2358.9141,2358.9141,2360.1141,2360.1141,2361.6141,,"2360.3189, 2360.4343, 2360.5889, 2360.7093, 2360.8403, 2360.9842, 2361.1117, 2361.2500, 2361.3747, 2361.5091, 2361.6684, 2361.8162",,,4.8935999999998785,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,334,334,333,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2364.429,2369.3237,2364.929,2365.6885,2365.6885,2366.3385,2366.3385,2367.5385,2367.5385,2369.0385,"2367.7977, 2367.9377, 2368.0776, 2368.2070, 2368.3295, 2368.4709, 2368.4900, 2368.5855, 2368.7158, 2368.8359, 2368.9733, 2369.0931, 2369.2392",,,,4.89469999999983,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,335,335,334,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2371.4533,2376.4198,2371.9533,2372.848,2372.848,2373.498,2373.498,2374.698,2374.698,2376.198,"2374.8938, 2375.0144, 2375.1566, 2375.2822, 2375.4361, 2375.5615, 2375.5986, 2375.6787, 2375.8194, 2375.9441, 2376.0627, 2376.1993, 2376.3208",,,,4.966499999999996,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,336,336,335,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,2378.5495,2383.2927,2379.0495,2379.7883,2379.7883,2380.4383,2380.4383,2381.6383,2381.6383,2383.1383,,"2381.7667, 2381.8811, 2382.0228, 2382.1591, 2382.2911, 2382.4107, 2382.5684, 2382.6943, 2382.8244, 2382.9634, 2383.1029, 2383.2554",,,4.743199999999888,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,337,337,336,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2386.2216,2391.2465,2386.7216,2387.6211,2387.6211,2388.2711,2388.2711,2389.4711,2389.4711,2390.9711,"2389.7205, 2389.8537, 2389.9795, 2390.0130, 2390.1091, 2390.1325, 2390.2448, 2390.3707, 2390.4884, 2390.6110, 2390.7629, 2390.8786, 2391.0056, 2391.1508",,,,5.024900000000343,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,338,338,337,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2393.7205,2398.6248,2394.2205,2395.0143,2395.0143,2395.6643,2395.6643,2396.8643,2396.8643,2398.3643,"2397.0988, 2397.2442, 2397.3578, 2397.4777, 2397.5988, 2397.7356, 2397.8524, 2397.9866, 2398.1328, 2398.2570, 2398.4021, 2398.5231",,,,4.904300000000148,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,339,339,338,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2402.5851,2407.4847,2403.0851,2403.9188,2403.9188,2404.5688,2404.5688,2405.7688,2405.7688,2407.2688,"2405.9587, 2406.0621, 2406.2033, 2406.3345, 2406.4616, 2406.6115, 2406.7577, 2406.8834, 2407.0233, 2407.1686, 2407.3246, 2407.4703",,,,4.899600000000191,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,340,340,339,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,2409.6184,2414.4191,2410.1184,2410.9366,2410.9366,2411.5866,2411.5866,2412.7866,2412.7866,2414.2866,,"2412.8931, 2412.9979, 2413.1383, 2413.2774, 2413.4131, 2413.5333, 2413.5705, 2413.6630, 2413.8104, 2413.9553, 2414.0778, 2414.2268, 2414.3571",,,4.800700000000234,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,341,341,340,N/A,N/A,N/A,audio delay,1,left,no early,miss,0,0,2416.6379,2420.0243,2417.1379,2417.982,2417.982,2418.632,2418.632,2419.832,2419.832,,,2419.9243,,,3.386399999999867,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,342,342,341,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,2422.3626,2427.1266,2422.8626,2423.6337,2423.6337,2424.2837,2424.2837,2425.4837,2425.4837,2426.9837,,"2425.6006, 2425.7239, 2425.8636, 2425.9883, 2426.0338, 2426.1248, 2426.2557, 2426.3868, 2426.5138, 2426.6544, 2426.7855, 2426.9226, 2427.0663",,,4.764000000000124,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,343,343,342,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2429.3531,2434.1908,2429.8531,2430.6002,2430.6002,2431.2502,2431.2502,2432.4502,2432.4502,2433.9502,"2432.6648, 2432.7919, 2432.9294, 2433.0631, 2433.1894, 2433.3171, 2433.4337, 2433.5632, 2433.6847, 2433.8019, 2433.9274, 2434.0647",,,,4.837700000000041,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,344,344,343,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2436.9094,2441.6938,2437.4094,2438.0762,2438.0762,2438.7262,2438.7262,2439.9262,2439.9262,2441.4262,"2440.1678, 2440.2893, 2440.4250, 2440.5670, 2440.7064, 2440.8312, 2440.9616, 2441.0703, 2441.2031, 2441.3240, 2441.4505, 2441.5885",,,,4.784400000000005,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,345,345,344,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,2444.0068,2448.9343,2444.5068,2445.3583,2445.3583,2446.0083,2446.0083,2447.2083,2447.2083,2448.7083,,"2447.4083, 2447.5475, 2447.6891, 2447.8180, 2447.9404, 2447.9674, 2448.0755, 2448.2006, 2448.3260, 2448.4466, 2448.5980, 2448.7457, 2448.8740",,,4.927499999999782,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,346,346,345,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2451.3079,2456.2001,2451.8079,2452.6542,2452.6542,2453.3042,2453.3042,2454.5042,2454.5042,2456.0042,"2454.6741, 2454.7932, 2454.9584, 2455.0999, 2455.2558, 2455.3750, 2455.5010, 2455.6222, 2455.6528, 2455.7492, 2455.8760, 2456.0153, 2456.1357",,,,4.89220000000023,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,347,347,346,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2458.3398,2463.0088,2458.8398,2459.5483,2459.5483,2460.1983,2460.1983,2461.3983,2461.3983,2462.8983,"2461.4828, 2461.6031, 2461.7359, 2461.8629, 2462.0025, 2462.1339, 2462.2684, 2462.4044, 2462.5301, 2462.6582, 2462.7907, 2462.9147, 2462.9524",,,,4.668999999999869,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,348,348,347,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2466.0015,2470.7437,2466.5015,2467.2072,2467.2072,2467.8572,2467.8572,2469.0572,2469.0572,2470.5572,"2469.2177, 2469.3340, 2469.4655, 2469.6120, 2469.7457, 2469.8787, 2470.0072, 2470.1306, 2470.2577, 2470.3940, 2470.5318, 2470.6488",,,,4.742200000000139,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,349,349,348,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2473.1041,2477.8083,2473.6041,2474.3207,2474.3207,2474.9707,2474.9707,2476.1707,2476.1707,2477.6707,"2476.2823, 2476.4006, 2476.5393, 2476.6725, 2476.7101, 2476.7217, 2476.8116, 2476.9367, 2477.0652, 2477.1944, 2477.3136, 2477.4517, 2477.5779, 2477.7246",,,,4.704200000000128,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,350,350,349,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,2480.4606,2485.3164,2480.9606,2481.8246,2481.8246,2482.4746,2482.4746,2483.6746,2483.6746,2485.1746,,"2483.7904, 2483.9169, 2484.0526, 2484.1792, 2484.3137, 2484.4542, 2484.5700, 2484.7030, 2484.8459, 2484.9879, 2485.1047, 2485.2356",,,4.855800000000272,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,351,351,350,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2487.6767,2492.5208,2488.1767,2488.9007,2488.9007,2489.5507,2489.5507,2490.7507,2490.7507,2492.2507,"2490.9948, 2491.1249, 2491.2714, 2491.4049, 2491.5383, 2491.6584, 2491.7855, 2491.9228, 2492.0481, 2492.1660, 2492.3189, 2492.4345",,,,4.8440999999997985,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,352,352,351,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2495.4169,2500.2442,2495.9169,2496.6407,2496.6407,2497.2907,2497.2907,2498.4907,2498.4907,2499.9907,"2498.7182, 2498.8317, 2498.9938, 2499.1270, 2499.2443, 2499.3792, 2499.5007, 2499.5300, 2499.6233, 2499.7627, 2499.8797, 2500.0048, 2500.1403",,,,4.827299999999923,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,353,353,352,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2503.167,2507.8948,2503.667,2504.3466,2504.3466,2504.9966,2504.9966,2506.1966,2506.1966,2507.6966,"2506.3688, 2506.4866, 2506.6264, 2506.7608, 2506.8976, 2507.0282, 2507.1547, 2507.2879, 2507.4145, 2507.5539, 2507.6951, 2507.8168",,,,4.727800000000116,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,354,354,353,N/A,N/A,N/A,audio delay,1,left,no early,miss,0,0,2510.54,2513.7623,2511.04,2511.7079,2511.7079,2512.3579,2512.3579,2513.5579,2513.5579,,,2513.6623,,,3.2222999999999047,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,355,355,354,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,2515.9525,2520.7194,2516.4525,2517.232,2517.232,2517.882,2517.882,2519.082,2519.082,2520.582,,"2519.1934, 2519.2846, 2519.4212, 2519.5521, 2519.6885, 2519.8108, 2519.9316, 2520.0586, 2520.1807, 2520.3216, 2520.4639, 2520.6008",,,4.766900000000078,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,356,356,355,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2523.6472,2528.6173,2524.1472,2525.0503,2525.0503,2525.7003,2525.7003,2526.9003,2526.9003,2528.4003,"2527.0913, 2527.2257, 2527.3690, 2527.4057, 2527.5049, 2527.6354, 2527.7737, 2527.8953, 2528.0177, 2528.1503, 2528.2622, 2528.3929, 2528.5300",,,,4.970100000000002,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,357,357,356,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2531.4008,2536.3021,2531.9008,2532.768,2532.768,2533.418,2533.418,2534.618,2534.618,2536.118,"2534.7761, 2534.8874, 2535.0369, 2535.1745, 2535.2070, 2535.2186, 2535.3227, 2535.4481, 2535.5857, 2535.7123, 2535.8410, 2535.9553, 2536.0887, 2536.2224",,,,4.901299999999992,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,358,358,357,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2538.6809,2543.4261,2539.1809,2539.8434,2539.8434,2540.4934,2540.4934,2541.6934,2541.6934,2543.1934,"2541.9001, 2542.0357, 2542.1649, 2542.3057, 2542.4307, 2542.5648, 2542.6853, 2542.8174, 2542.9333, 2543.0782, 2543.1894, 2543.3252",,,,4.745200000000295,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,359,359,358,1.838,5.500,0.5000,audio delay,1,left,no early,hit,0,0,2545.778,2550.5538,2546.278,2546.9661,2546.9661,2547.6161,2547.6161,2548.8161,2548.8161,2550.3161,"2549.0278, 2549.1483, 2549.2818, 2549.4195, 2549.5469, 2549.6947, 2549.9503, 2550.0922, 2550.2128, 2550.3343, 2550.4595",,2547.6160,2548.1160,4.775800000000345,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,360,360,359,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,2553.072,2557.9539,2553.572,2554.4529,2554.4529,2555.1029,2555.1029,2556.3029,2556.3029,2557.8029,,"2556.4279, 2556.5620, 2556.6853, 2556.8232, 2556.8426, 2556.9539, 2557.0898, 2557.2157, 2557.3682, 2557.3988, 2557.5159, 2557.6322, 2557.7636, 2557.7963, 2557.9169",,,4.88189999999986,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,361,361,360,N/A,N/A,N/A,audio delay,1,left,no early,miss,0,0,2560.4972,2563.8688,2560.9972,2561.658,2561.658,2562.308,2562.308,2563.508,2563.508,,,2563.7688,,,3.3716000000003987,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,362,362,361,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2566.0672,2570.8473,2566.5672,2567.3138,2567.3138,2567.9638,2567.9638,2569.1638,2569.1638,2570.6638,"2569.3213, 2569.4324, 2569.5888, 2569.7365, 2569.8618, 2569.9815, 2570.1137, 2570.2351, 2570.3778, 2570.4967, 2570.6300, 2570.7700",,,,4.780099999999948,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,363,363,362,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,2574.4903,2579.2555,2574.9903,2575.7646,2575.7646,2576.4146,2576.4146,2577.6146,2577.6146,2579.1146,,"2577.7295, 2577.8330, 2577.9718, 2578.0919, 2578.2248, 2578.3711, 2578.3914, 2578.5035, 2578.6390, 2578.7875, 2578.9113, 2579.0528, 2579.1833",,,4.765200000000277,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,364,364,363,1.903,5.500,0.5000,audio delay,1,left,no early,hit,0,0,2581.9539,2586.8532,2582.4539,2583.2072,2583.2072,2583.8572,2583.8572,2585.0572,2585.0572,2586.5572,"2585.3272, 2585.4425, 2585.5881, 2585.7156, 2585.7460, 2585.8462, 2585.9811, 2586.0968, 2586.2223, 2586.3449, 2586.4664, 2586.5978, 2586.7461",,2583.8569,2584.3569,4.899300000000039,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,365,365,364,1.997,5.500,0.5000,audio delay,1,right,no early,hit,0,0,2589.7554,2594.7223,2590.2554,2591.1024,2591.1024,2591.7524,2591.7524,2592.9524,2592.9524,2594.4524,,"2593.1963, 2593.3285, 2593.4701, 2593.5922, 2593.7219, 2593.8467, 2593.9967, 2594.1088, 2594.1468, 2594.2566, 2594.3961, 2594.4213, 2594.5234, 2594.6421",2591.7524,2592.2524,4.966899999999896,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,366,366,365,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2598.093,2602.9361,2598.593,2599.4017,2599.4017,2600.0517,2600.0517,2601.2517,2601.2517,2602.7517,"2601.4101, 2601.5215, 2601.6761, 2601.8039, 2601.9367, 2602.0815, 2602.2124, 2602.3444, 2602.3691, 2602.4727, 2602.6141, 2602.7676, 2602.8785",,,,4.8431000000000495,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,367,367,366,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,2605.3592,2610.2468,2605.8592,2606.7546,2606.7546,2607.4046,2607.4046,2608.6046,2608.6046,2610.1046,,"2608.7208, 2608.8424, 2608.9838, 2609.1274, 2609.2488, 2609.2770, 2609.3889, 2609.5080, 2609.6492, 2609.7805, 2609.9180, 2610.0503, 2610.0790, 2610.2000",,,4.88760000000002,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,368,368,367,2.009,5.500,0.5000,audio delay,1,right,no early,hit,0,0,2612.5032,2617.3445,2613.0032,2613.8618,2613.8618,2614.5118,2614.5118,2615.7118,2615.7118,2617.2118,,"2615.8185, 2615.9500, 2616.0757, 2616.2018, 2616.3263, 2616.4582, 2616.5922, 2616.7079, 2616.8483, 2616.9796, 2617.1209, 2617.2689",2614.5122,2615.0122,4.841300000000047,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,369,369,368,N/A,N/A,N/A,audio delay,1,left,no early,miss,0,0,2620.2833,2623.5602,2620.7833,2621.5016,2621.5016,2622.1516,2622.1516,2623.3516,2623.3516,,,2623.4602,,,3.2768999999998414,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,370,370,369,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2625.7398,2630.7115,2626.2398,2627.1008,2627.1008,2627.7508,2627.7508,2628.9508,2628.9508,2630.4508,"2629.1855, 2629.2960, 2629.4401, 2629.6029, 2629.6421, 2629.7361, 2629.8561, 2629.9943, 2630.1139, 2630.2413, 2630.3606, 2630.4784, 2630.6156",,,,4.971700000000055,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,371,371,370,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2639.0542,2643.8624,2639.5542,2640.3204,2640.3204,2640.9704,2640.9704,2642.1704,2642.1704,2643.6704,"2642.3364, 2642.4654, 2642.6070, 2642.7434, 2642.8931, 2642.9109, 2643.0117, 2643.1362, 2643.2644, 2643.4421, 2643.5820",,,,4.8081999999999425,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,372,372,371,2.021,5.500,0.5000,audio delay,1,right,no early,hit,0,0,2646.0299,2650.8965,2646.5299,2647.4011,2647.4011,2648.0511,2648.0511,2649.2511,2649.2511,2650.7511,,"2649.3705, 2649.4795, 2649.6180, 2649.7606, 2649.8843, 2649.9288, 2650.0192, 2650.1403, 2650.2889, 2650.4255, 2650.5650, 2650.7051, 2650.8333",2648.0509,2648.5509,4.866599999999835,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,373,373,372,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2654.0677,2658.9708,2654.5677,2655.3837,2655.3837,2656.0337,2656.0337,2657.2337,2657.2337,2658.7337,"2657.4448, 2657.5616, 2657.7255, 2657.8648, 2657.8972, 2658.0121, 2658.1421, 2658.1856, 2658.2656, 2658.3821, 2658.5195, 2658.6336, 2658.7601, 2658.9173",,,,4.903099999999995,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,374,374,373,1.904,5.500,0.5000,audio delay,1,left,no early,hit,0,0,2661.6916,2666.4435,2662.1916,2662.9451,2662.9451,2663.5951,2663.5951,2664.7951,2664.7951,2666.2951,"2664.9175, 2665.0269, 2665.1822, 2665.3130, 2665.4590, 2665.6179, 2665.6972, 2665.8211, 2665.9424, 2666.0709, 2666.2068, 2666.3320",,2663.5956,2664.0956,4.75189999999975,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,375,375,374,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2669.2562,2674.0564,2669.7562,2670.5318,2670.5318,2671.1818,2671.1818,2672.3818,2672.3818,2673.8818,"2672.5304, 2672.6452, 2672.7931, 2672.9284, 2673.0909, 2673.1830, 2673.3111, 2673.4386, 2673.5755, 2673.8330, 2673.9611",,,,4.800200000000132,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,376,376,375,2.046,5.500,0.5000,audio delay,1,left,no early,hit,0,0,2677.1398,2682.1302,2677.6398,2678.5355,2678.5355,2679.1855,2679.1855,2680.3855,2680.3855,2681.8855,"2680.6042, 2680.7160, 2680.8585, 2680.9733, 2681.1166, 2681.2706, 2681.4078, 2681.5462, 2681.6653, 2681.8002, 2681.9297, 2682.0588",,2679.1858,2679.6858,4.990400000000136,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,377,377,376,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,2684.678,2689.5636,2685.178,2686.0609,2686.0609,2686.7109,2686.7109,2687.9109,2687.9109,2689.4109,,"2688.0376, 2688.1526, 2688.2918, 2688.4313, 2688.5614, 2688.6873, 2688.8367, 2688.9700, 2689.0989, 2689.2230, 2689.3668, 2689.4964",,,4.885600000000068,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,378,378,377,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2692.2644,2697.2547,2692.7644,2693.673,2693.673,2694.323,2694.323,2695.523,2695.523,2697.023,"2695.7287, 2695.8442, 2695.9051, 2695.9984, 2696.1188, 2696.2526, 2696.3834, 2696.5129, 2696.6442, 2696.7762, 2696.8959, 2697.0548",,,,4.990299999999934,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,379,379,378,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,2699.4271,2704.1532,2699.9271,2700.6749,2700.6749,2701.3249,2701.3249,2702.5249,2702.5249,2704.0249,,"2702.6272, 2702.8860, 2703.0193, 2703.1378, 2703.2769, 2703.3917, 2703.4276, 2703.5270, 2703.6646, 2703.7955, 2703.9140, 2704.0371",,,4.726100000000315,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,380,380,379,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,2706.7756,2711.6778,2707.2756,2708.0475,2708.0475,2708.6975,2708.6975,2709.8975,2709.8975,2711.3975,"2710.1518, 2710.2666, 2710.3956, 2710.5226, 2710.6637, 2710.7864, 2710.9247, 2711.0411, 2711.1680, 2711.2929, 2711.4390",,,,4.9021999999999935,,
